Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast,PV_Ratio,Relative_Strength_QQQ,Close(t+5)
2011-11-16,-0.873902993589721,-0.875229961929464,-0.8785157680238782,-0.8800274224288032,0.49636619333229365,-0.5328937745677478,-0.8609724242328795,-0.8855701406433838,-0.8717412344857347,-0.8702383078979765,-0.8724516464229368,-0.881568013995915,-0.8715231937508257,-0.8756184423215048,-0.8756224300019274,-0.8737689493842896,-0.8668160678182896,-0.8769075305103168,-0.8760924709871202,-0.8760924709871202,-0.8760924709871202,-0.8760924709871202,-0.8760924709871202,-0.4543137328840162,-0.47157175719559075,-0.5689498579632142,-1.0307071153112441,-2.2737367544323206e-13,-0.5180414192228341,-0.9950799123593412,-0.762793512558968,-0.762793512558968,0.39611538957613285,-0.20183794536986932,-0.32205164791173935,2011-11-16,-1.1649326082715934,-1.1483193488784047,-1.1594421779816309,-1.170824906361876,-1.1560334560587324,-1.1572261330709273,-1.183734604415078,-1.4455185627705678,-1.4095890964195958,-1.4542810433657927,-1.3237196764461021,-1.2854945743886028,-1.342702248473043,-0.8906321515626816,-0.9254923433758133,-0.802355904015672,-0.9148183084830757
2011-11-17,-0.8792906053378895,-0.8809961056357025,-0.8917638740894979,-0.8907303218768374,1.5196594943962634,-0.5443022263877417,-0.8638906405975333,-0.8867890450424718,-0.8801261751591469,-0.8718209768873092,-0.8702315848516464,-0.8821905302148629,-0.8740073458381363,-0.8774232242007455,-0.8776155291171219,-0.8758976013696749,-0.8672008458644427,-0.8766536195818464,-0.8812043542514352,-0.8812043542514352,-0.8812043542514352,-0.8812043542514352,-0.8812043542514352,-0.48598700829764657,-0.4794494685367294,-0.5589510492489426,-0.9497329353927901,2.2737367544323206e-13,-1.2963098395334527,-1.4219620744626116,-1.6307188878399344,-1.6307188878399348,0.9020029570407038,-0.3530151873699307,-0.5264058101186416,2011-11-17,-1.1879441670140818,-1.1649425841431575,-1.1482806283702338,-1.1713948652019743,-1.1599663754981058,-1.1578865687330266,-1.1831873417806065,-1.4803790851828826,-1.4446664315751288,-1.4364607564121281,-1.3500167953315874,-1.3226624952935078,-1.3206626460851723,-0.9011844506207907,-0.98910478461807,-0.8213922864294324,-0.9242594470539086
2011-11-18,-0.8895786511761474,-0.891706682151467,-0.8990046242830841,-0.9013042707291121,1.70763074232587,-0.5488475508067072,-0.8668372205210528,-0.889314542759139,-0.8908514331780493,-0.8802235104306756,-0.8718173431168538,-0.8726356301100817,-0.8794064278313662,-0.8832520651982938,-0.8804148418903869,-0.8786518970290044,-0.8676312294717962,-0.8764788240351777,-0.8881534655917914,-0.8881534655917914,-0.8881534655917914,-0.8881534655917914,-0.8881534655917914,-0.5341279956574233,-0.49597832073190384,-0.5587234604828292,-0.8202778196645629,-2.2737367544323206e-13,-1.7381900843364368,-1.7811796930791468,-2.0312331528772254,-2.031233152877225,0.23909645456960837,-0.36752237958119904,-0.6664301588716351,2011-11-18,-1.19530032103832,-1.1879884330329282,-1.1649283633838432,-1.152966196038793,-1.1641272902672974,-1.1595424436539419,-1.1823625388100818,-1.481184333053812,-1.4795423657632616,-1.3958607630224118,-1.3450580549099804,-1.3489649868359097,-1.269951261986549,-0.9124659735975496,-1.0002572334066284,-0.8659601992838695,-0.907425854002727
2011-11-21,-0.9068304717740063,-0.908679262397348,-0.9165043131277034,-0.9126089396240238,2.900528382410832,-0.5511100896097156,-0.8703325938400897,-0.8928913799326693,-0.9014474712208201,-0.890971271658235,-0.8802362779066824,-0.8704061534189662,-0.8897163769567362,-0.8917952751147004,-0.8844314359678483,-0.8821906254584725,-0.8684560558799943,-0.87637317203573,-0.8965721119738598,-0.8965721119738598,-0.8965721119738598,-0.8965721119738598,-0.8965721119738598,-0.5963464660311304,-0.5224185925740839,-0.5449089784084205,-0.5945924515697817,-2.2737367544323206e-13,-2.386802686079392,-2.109449587622529,-1.6540950075083605,-1.6540950075083605,-0.23321518884584824,-0.5164789802254489,-1.0435708794031908,2011-11-21,-1.2134077770979828,-1.1953555486616256,-1.1880081778345286,-1.1592357432798752,-1.170815153275314,-1.1631509109671503,-1.182155360812746,-1.5192155189579113,-1.4803479696328623,-1.416152353921537,-1.3935827326102102,-1.3440052333143073,-1.2845311264779937,-0.9080477345610242,-1.0331465436173117,-0.8983132659474762,-0.9156778962133488
2011-11-22,-0.915914902221716,-0.9077158772080993,-0.918637359777918,-0.9081816358362826,2.319075067952524,-0.5417670908314124,-0.8719579338978544,-0.8964844771285401,-0.912775755795002,-0.9015895417866671,-0.8910050181258637,-0.8719986367697629,-0.9070049267435686,-0.899132418671614,-0.8881440715745831,-0.8847378367204612,-0.869277258005183,-0.8762966938333214,-0.9007018498712265,-0.9007018498712265,-0.9007018498712265,-0.9007018498712265,-0.9007018498712265,-0.6317675920311788,-0.5510953884020086,-0.5378255802679733,-0.3739796812233028,2.2737367544323206e-13,-2.2149087033114974,-1.8467321233739786,-1.27040533108157,-1.27040533108157,0.5925035283055949,0.14399076168087374,-0.7116638304503989,2011-11-22,-1.2103898677547056,-1.213489987132265,-1.1953861513064692,-1.1480265527579403,-1.1783579987701507,-1.1656107945201861,-1.1821397247374754,-1.5275028616295587,-1.5183959690575484,-1.4060149642677071,-1.4040325516897976,-1.3925398248931795,-1.2811779528238703,-0.9128377348109789,-1.0198821586539886,-0.8790007993920937,-0.9100905759665737
2011-11-23,-0.907160033130942,-0.9069225011698945,-0.9123833250415742,-0.9129814635673288,1.5313249635679511,-0.5134312772364867,-0.8703020581472743,-0.8998516476106108,-0.9083392032811589,-0.9129415948101534,-0.9016440144869827,-0.8804532756503571,-0.9161086979768341,-0.9057528306688294,-0.8913616891004197,-0.8854264106352937,-0.8702914532006167,-0.8762662838584414,-0.9050624588353096,-0.9050624588353096,-0.9050624588353096,-0.9050624588353096,-0.9050624588353096,-0.6675602784821504,-0.5816403347242781,-0.5444636342626215,-0.18106848371554418,2.2737367544323206e-13,-2.0058903120395595,-1.990324351038898,-1.5628998313555518,-1.5628998313555522,0.6043639721747676,-0.17245438358188184,-0.2691198271920244,2011-11-23,-1.2315152331576458,-1.2104675807204917,-1.2135473167758608,-1.1647453454008265,-1.184456873842802,-1.1690756888633733,-1.1828394391058354,-1.5715398545710058,-1.5266869755488564,-1.441151190431064,-1.4500846840284083,-1.4029917789326078,-1.318373197484307,-0.9222604517205912,-0.9991407526949567,-0.871109874808952,-0.9031565682757039
2011-11-25,-0.9109571531130289,-0.9122636219985231,-0.9216410377139348,-0.9224235127457151,0.27406040847892527,-0.4555348624109241,-0.8672716294713079,-0.9071350606811235,-0.9131490579482704,-0.9084957337401187,-0.9130182260437887,-0.8912676853144049,-0.9073351897378352,-0.9121199399461511,-0.8954709181403885,-0.8872104097897693,-0.8716318338668866,-0.8762976827755941,-0.9111316502573977,-0.9111316502573977,-0.9111316502573977,-0.9111316502573977,-0.9111316502573977,-0.7141889344756486,-0.6159817074250842,-0.5414295569363219,0.047471729088269785,-2.2737367544323206e-13,-2.5012999446398516,-2.2521166885797936,-1.9614877783933615,-1.9614877783933617,0.5999105681743805,-0.2050894589810626,-0.3443017132420911,2011-11-25,-1.2384941485139744,-1.231624425602904,-1.2105204558642957,-1.1879236715648278,-1.1912017356832734,-1.1742730303781532,-1.1839769635817723,-1.576773965732046,-1.570743437167648,-1.4760856774968327,-1.4551350724247751,-1.44905331999422,-1.3446950251324497,-0.9054597045752278,-0.9343595488624945,-0.9124786793583126,-0.904732479114538
2011-11-28,-0.9091803875365053,-0.9068941663113872,-0.9085380368626155,-0.9055882960771204,1.1987349914389818,-0.44776866667994614,-0.8682278633529593,-0.9096703111228848,-0.9226108317561106,-0.913315680207632,-0.9085636869169788,-0.9019518008861148,-0.9111403938022129,-0.9129805935057891,-0.8988347252164318,-0.8889058675588093,-0.8729954703491327,-0.8762573009661327,-0.9095397056934355,-0.9095397056934355,-0.9095397056934355,-0.9095397056934355,-0.9095397056934355,-0.7067779286229434,-0.6418804712683532,-0.5283922165223282,0.1786697728808757,-2.2737367544323206e-13,-2.03380815119331,-1.3215820147066424,-0.9875732786816214,-0.9875732786816211,2.394302670853045,0.44154904508310594,-0.4193929729468934,2011-11-28,-1.206994719743519,-1.2386137404301298,-1.2317084822452529,-1.1953331364861068,-1.1966166247664685,-1.1779484984107054,-1.1846414967807735,-1.5199368868422856,-1.5759798623200527,-1.4768926338871873,-1.3983211279010102,-1.4541047402148057,-1.339731625480275,-0.9136956453035081,-0.982580437905248,-0.8703614803839065,-0.9044316234089423
2011-11-29,-0.904695487331248,-0.9056474325370654,-0.9132394458059461,-0.9138411342057251,0.9372133740510035,-0.4266655570907618,-0.8682349556209513,-0.9135962766020477,-0.9057404459834062,-0.9227973062437251,-0.9133930416337468,-0.9133742496477395,-0.9093598454852966,-0.913228139345685,-0.9032551498335734,-0.8907440159903278,-0.8746052560524267,-0.8762740305729095,-0.9112422642748428,-0.9112422642748428,-0.9112422642748428,-0.9112422642748428,-0.9112422642748428,-0.7163048148569197,-0.6646232972250481,-0.530453125483402,0.32800722044773994,-2.2737367544323206e-13,-2.5822944718966245,-1.5794979101531725,-1.464998599391378,-1.464998599391378,2.2099964579502576,-0.2332070377804732,-0.416396544057492,2011-11-29,-1.2128419190961182,-1.2070673735072468,-1.238708098103248,-1.2135718193692553,-1.201993514628027,-1.1810592460945057,-1.1854350276007568,-1.515508023552174,-1.5191176558573993,-1.5150045117399773,-1.3919603684612616,-1.3972791882661613,-1.3883018969487626,-0.9081192271020684,-0.9741009086049801,-0.9059298340134273,-0.9105203698317101
2011-11-30,-0.9047241448405468,-0.9059307811221387,-0.9111354201985913,-0.9082532750561491,1.4095821416804442,-0.4171481465366477,-0.8688189340669564,-0.9160309792381861,-0.9140105244558128,-0.9058915238576714,-0.9228931752407623,-0.9089008191441375,-0.904865396911145,-0.9132425315456789,-0.906951863806127,-0.8921936067717127,-0.8758423446529318,-0.8762471643078392,-0.9105059432017201,-0.9105059432017201,-0.9105059432017201,-0.9105059432017201,-0.9105059432017201,-0.7063381252827934,-0.6807003148335319,-0.5369129569845636,0.4666777074741138,-2.2737367544323206e-13,-2.207864928541944,-1.300341495781053,-1.141741871827481,-1.141741871827481,2.2532892656941375,0.1410017546207921,-0.39623135054596825,2011-11-30,-1.1783245809823857,-1.2129232859300576,-1.2071152373387846,-1.2105320388887306,-1.2050144527481252,-1.1811071037511796,-1.1854272095631215,-1.4286586854729852,-1.514686834574595,-1.5233094379240435,-1.2964027300967946,-1.39091712928564,-1.3987615346742852,-0.9011987491289994,-0.992574651517496,-0.9290131236682948,-0.9057496579286946
2011-12-01,-0.9088938124435175,-0.9020064032188757,-0.907014432112462,-0.9013185985730854,1.2485407534344144,-0.42146616502697576,-0.8704356656434765,-0.9170780239697384,-0.9084109921567876,-0.9141789542018135,-0.9059543937715011,-0.9137506548033825,-0.9048941154323855,-0.9108994813866644,-0.9091027318418414,-0.893546606950804,-0.8768915745841218,-0.8761605494471374,-0.9076926565846156,-0.9076926565846156,-0.9076926565846156,-0.9076926565846156,-0.9076926565846156,-0.6780346205566409,-0.6875493606295885,-0.5444267487242688,0.5318672427205504,2.2737367544323206e-13,-1.4143882748938474,-0.9695849832129287,-0.7405719842866444,-0.7405719842866442,2.2299890459971126,0.1705654978663762,-0.36771340372622247,2011-12-01,-1.171534284960012,-1.1783545125954011,-1.2129797803549425,-1.2318105022524035,-1.2056794391267633,-1.1812315336585315,-1.184926855154462,-1.43265137283301,-1.4277991005553627,-1.5674398655215616,-1.3014043695704167,-1.2953399679305013,-1.4448569375784954,-0.9027715850319697,-0.9827582157350376,-0.9028853820011196,-0.9126836656195642
2011-12-02,-0.9014142025165389,-0.8997537819675442,-0.9018051549190803,-0.9028946614101454,1.3306540736677483,-0.4324150163337538,-0.8728488522953596,-0.917804763957365,-0.9014618289959458,-0.9085676732396339,-0.9142580006874964,-0.9232910777867928,-0.9090726602728907,-0.9069761676683148,-0.9103315925163513,-0.8951754757440208,-0.8777130787328946,-0.8760923948421895,-0.9063449516963239,-0.9063449516963239,-0.9063449516963239,-0.9063449516963239,-0.9063449516963239,-0.6557672627232087,-0.6882982993431546,-0.5584521051206954,0.5562667733484633,-2.2737367544323206e-13,-0.9333215393058663,-1.028774182375308,-0.8317469587277432,-0.8317469587277432,1.677576670170544,-0.07027593832580907,-0.42027891330299644,2011-12-02,-1.1743635749693346,-1.1715540981689112,-1.178360058678914,-1.2388399946136173,-1.204311467147851,-1.1825236903887255,-1.1838440569419721,-1.4331546527523407,-1.4317935530754669,-1.5726850820588665,-1.3015233169419143,-1.300342629268649,-1.4499120713178317,-0.9024713163595844,-0.9869912994361593,-0.906848284340909,-0.9090304177659035
2011-12-05,-0.8988493554342991,-0.9006888322982854,-0.9039962436550154,-0.9025937766867066,0.6670874389761067,-0.44340221280359504,-0.8751268217632298,-0.9183697671056341,-0.9030411842597735,-0.90160392968657,-0.9086357668381246,-0.9062804601760082,-0.9015771262290979,-0.9063745737085678,-0.910461860432377,-0.8966565316458496,-0.8785397172825974,-0.8760121256944029,-0.9053457162254748,-0.9053457162254748,-0.9053457162254748,-0.9053457162254748,-0.9053457162254748,-0.634054410235201,-0.6842849470345082,-0.568480138117601,0.5964988761406479,-2.2737367544323206e-13,-0.3115531326533953,-1.0133134360186973,-0.7508104330112928,-0.7508104330112926,0.4858923837172171,-0.017849168292152225,-0.3420805000037882,2011-12-05,-1.1636122729339098,-1.1743876041799488,-1.1715496216278922,-1.2071122858481402,-1.2011195325303885,-1.1830118384867987,-1.182741713635394,-1.4116813761942257,-1.4322970554939671,-1.5157274101730034,-1.2862337048122177,-1.300461600941798,-1.3930447444339313,-0.9085481823483329,-0.9519142496480997,-0.9213784309726273,-0.9140590059880012
2011-12-06,-0.9029760367733218,-0.9016522174875342,-0.9091619892841069,-0.9086831103753472,0.36920430597850606,-0.45462558247034346,-0.8777506141103808,-0.9192863650235931,-0.9027396709821336,-0.9031865986759028,-0.9016584304712119,-0.9146192820856353,-0.8990068185780656,-0.9053383353090037,-0.9100652669991429,-0.8984866308605104,-0.8796831785720292,-0.8759167751769605,-0.9067188619478382,-0.9067188619478382,-0.9067188619478382,-0.9067188619478382,-0.9067188619478382,-0.6281003794069027,-0.6798094388946415,-0.5676423827872505,0.6740075934325276,2.2737367544323206e-13,0.008927098215030403,-1.257570656296584,-1.0348161552499422,-1.034816155249942,0.23547055296511718,-0.14641649201241017,-0.3588762392659916,2011-12-06,-1.166441562943232,-1.1636202813380068,-1.1743873037324848,-1.213001860529157,-1.1963886294366497,-1.1839977062142804,-1.1819247287025045,-1.4093495125679927,-1.4108142856379469,-1.5112891500260528,-1.276035430173994,-1.2851688650539164,-1.3866780084270918,-0.9037867791147958,-0.9332636842021974,-0.948811439496909,-0.9269671484042689
2011-12-07,-0.9100687703247672,-0.9039331735973729,-0.9105985309056801,-0.9039119383322476,0.8760730781795337,-0.47702532778390183,-0.8811214503512317,-0.9189822639059217,-0.9088417254105586,-0.9028844527779392,-0.9032441887364193,-0.9089732047509919,-0.9031422856367098,-0.9044661679893705,-0.9096339354549686,-0.9001455012801968,-0.8805557247065162,-0.8757631594772952,-0.9060364387821774,-0.9060364387821774,-0.9060364387821774,-0.9060364387821774,-0.9060364387821774,-0.6089368184878924,-0.6721580800454338,-0.5690494289840305,0.75690423553027,2.2737367544323206e-13,0.026011653339647216,-0.9937319284869275,-0.5459947818886499,-0.5459947818886499,0.1741390742528731,0.09313950443466168,-0.3844746975625513,2011-12-07,-1.166441562943232,-1.1664537873490441,-1.1636041117350333,-1.178234371283155,-1.1919617201160024,-1.1855674373531828,-1.1813110127481332,-1.4050884092509919,-1.4084813910988945,-1.4242555410080144,-1.267018829423105,-1.2749685068478687,-1.2910305841428544,-0.9107072570878647,-0.9655075205174581,-0.9240227539576332,-0.9273969422694054
2011-12-08,-0.9064292666438234,-0.9050949027961728,-0.9092055208483969,-0.9108466148153113,0.02134994333764735,-0.48253754465963294,-0.8829892062735367,-0.9200946430697045,-0.9040605862936987,-0.9089993102367246,-0.902941453067607,-0.9019662780074856,-0.9102501196437547,-0.9063803305885654,-0.9094182696828815,-0.9016631445313792,-0.8817405632269706,-0.8756582491845516,-0.9079038959067597,-0.9079038959067597,-0.9079038959067597,-0.9079038959067597,-0.9079038959067597,-0.6072608193560228,-0.6656809572265691,-0.5766289269004042,0.8338796889067451,-2.2737367544323206e-13,-0.10204559414704195,-1.2778743384885665,-0.7610580928763981,-0.7610580928763981,0.054057964460464666,-0.14090662925663702,-0.2938291971768541,2011-12-08,-1.1828514449973015,-1.1664537873490441,-1.1664417938396257,-1.1713948652019743,-1.1870598205248994,-1.186170443827273,-1.1807442050195736,-1.449813218082191,-1.4042184039555907,-1.4282566997768562,-1.3057586233499872,-1.2659500639521197,-1.296036923154977,-0.9070611374946157,-0.8997719257159298,-0.9359108576440539,-0.9258926637414275
2011-12-09,-0.9098108527410781,-0.9078433840713821,-0.9116432884486425,-0.907193014602127,0.3513338000133674,-0.49327061998326516,-0.8850767155271188,-0.9204890374083705,-0.9110097494545402,-0.9042081395690176,-0.9090682463649993,-0.9035587613582826,-0.9066028674462003,-0.907243862588202,-0.9078796608524884,-0.9029627271804145,-0.8826288145878312,-0.8755281208638588,-0.90792528570139,-0.90792528570139,-0.90792528570139,-0.90792528570139,-0.90792528570139,-0.5943232548371863,-0.6577509070999383,-0.5845833064371365,0.9255649513766918,2.2737367544323206e-13,0.7460364298407107,-1.0693287684570036,0.11328884397056567,0.11328884397056567,0.2561167445187497,0.04772956534352525,-0.29575024406991607,2011-12-09,-1.167384659613006,-1.182888122213061,-1.1664417938396257,-1.1742446594024663,-1.1798969672464275,-1.1859598701379082,-1.1796262256377243,-1.4148520396860096,-1.448962985546333,-1.4287610475208279,-1.269380227240866,-1.304697772648019,-1.2961559822893784,-0.9120799138759115,-0.9307374534702226,-0.9396858403202509,-0.9258926637414275
2011-12-12,-0.9115016457897056,-0.9118102642624062,-0.9127605985987549,-0.9122220878367454,0.013945266097462583,-0.5241918570482496,-0.8894954154298395,-0.9198011053589927,-0.9073485167974853,-0.9111718831220813,-0.9042677236166895,-0.903254741809494,-0.9099916529525893,-0.9091781742673885,-0.9085498169093765,-0.9050021060333772,-0.8834355195809829,-0.8753943664215,-0.9096237696791315,-0.9096237696791315,-0.9096237696791315,-0.9096237696791315,-0.9096237696791315,-0.5931956712191346,-0.6511673322282001,-0.5924981358119618,1.0200936635247906,-2.2737367544323206e-13,-0.6360515913947373,-1.2809864119251044,-0.5413461024943689,-0.5413461024943687,0.33631170442876995,-0.10862684612387588,-0.3440189451341504,2011-12-12,-1.1785132003163405,-1.167398289352723,-1.182900350046262,-1.1634154414405968,-1.1770280260128747,-1.1872424553367675,-1.178242432976275,-1.446256706652253,-1.4139863508744996,-1.4072422104447049,-1.301139175430685,-1.2683119442174209,-1.280852004046083,-0.9249628697720582,-0.8999748780720548,-0.9496079513658051,-0.9286576709404726
2011-12-13,-0.913607972723165,-0.9138928763626936,-0.9260087046643746,-0.9251314752566635,2.063303451326477,-0.5557649539620243,-0.8946894988269782,-0.9198787879392187,-0.912388095866608,-0.9075029686468101,-0.9112450599836022,-0.9094075183921183,-0.9116860457057839,-0.9124826233859986,-0.9096903848852467,-0.9078134779576982,-0.8843859878001697,-0.8753031364968599,-0.9150794140611703,-0.9150794140611703,-0.9150794140611703,-0.9150794140611703,-0.9150794140611703,-0.6199264108996259,-0.6515789350987856,-0.579478137078678,1.2022489614150236,2.2737367544323206e-13,-0.9386443391306631,-1.7569298832569684,-1.7137061929299615,-1.7137061929299615,0.9513047818699901,-0.48589214962933347,-0.731414799589201,2011-12-13,-1.1890758830178105,-1.178543412996137,-1.1673876878744898,-1.1662652356410887,-1.1746340750497781,-1.1887451857563265,-1.1765967360540432,-1.4642741277642963,-1.4454049017889294,-1.4049053992309695,-1.3140966390962674,-1.300077380948186,-1.2706441471129832,-0.9253918250183227,-1.0197951040896824,-1.0025088289024884,-0.924087529507854
2011-12-14,-0.9273062621679765,-0.9265443906862093,-0.9379798848441514,-0.9255613105758616,3.0217334344429063,-0.6008927480117837,-0.9009291555097942,-0.9186355909080921,-0.925324451254869,-0.9125531215127717,-0.9075689840051668,-0.904586636975615,-0.9137968570169669,-0.916831946224169,-0.9114388698025704,-0.9105663101230536,-0.8853612219532535,-0.87523564118676,-0.9188604610948929,-0.9188604610948929,-0.9188604610948929,-0.9188604610948929,-0.9188604610948929,-0.6387348687414193,-0.6559037344985694,-0.5697845480375926,1.4332018360450645,-2.2737367544323206e-13,-1.2919437152017632,-1.7715858304204595,-0.8888649758524954,-0.8888649758524951,0.5842937551784618,-0.0438790547331561,-0.8621951118475011,2011-12-14,-1.2039768104002417,-1.1891218354373432,-1.178549237485887,-1.1662652356410887,-1.177218022121057,-1.1915687875000838,-1.1756351174249002,-1.4876095400239358,-1.4634302883712464,-1.4006352549986765,-1.3397307726324228,-1.3130374919002294,-1.2616190743675424,-0.9238904816563966,-1.0390833327496578,-0.9830895904958373,-0.9357922491017394
2011-12-15,-0.9229359919999142,-0.9208065818384783,-0.9245141209570813,-0.9240568869586681,1.2204939871280163,-0.6389123208534477,-0.9061199449506503,-0.9175126993189784,-0.92575518450864,-0.9255166193253967,-0.9126289944696014,-0.9115935637191213,-0.9275243101699666,-0.9194858679030528,-0.9137359273884917,-0.9128149686143182,-0.8865161601388811,-0.8751658383446912,-0.9208773313907687,-0.9208773313907687,-0.9208773313907687,-0.9208773313907687,-0.9208773313907687,-0.6465584213837281,-0.6610255464487768,-0.5792145687481494,1.5382792787618909,2.2737367544323206e-13,-1.5895364191026697,-1.6708513095012214,-0.7680104349114687,-0.7680104349114687,0.6776122145696248,0.01727239140174166,-0.5114261148106386,2011-12-15,-1.2066174810756092,-1.2040449670954736,-1.1891432506763655,-1.1827940420039422,-1.1807519497332475,-1.1936840959250679,-1.1752051253549585,-1.481016573080702,-1.4867760171757187,-1.445454957846289,-1.3308916179603254,-1.3386768626414733,-1.3003952681897022,-0.9238904816563966,-0.9923294185450762,-0.9710210246828921,-0.9290874648056092
2011-12-16,-0.9224058280778871,-0.9213591115793709,-0.9233823002855388,-0.9240568869586681,0.9740299256921456,-0.6552999576702131,-0.9090431272496405,-0.9178128815207085,-0.924247618120441,-0.9259482563224875,-0.9256177962600732,-0.9079018977695468,-0.9231447356807773,-0.9228737917816275,-0.9158737686326035,-0.9145170121062419,-0.8877318050649147,-0.8750868053747454,-0.9222219115880191,-0.9222219115880191,-0.9222219115880191,-0.9222219115880191,-0.9222219115880191,-0.6492359133904634,-0.6656917808182495,-0.5920942510298292,1.635851189856087,2.2737367544323206e-13,-1.5027055455429927,-1.6708513095012214,-0.7680104349114687,-0.7680104349114687,0.44602903467749977,-0.02469614626469834,-0.3997306764195617,2011-12-16,-1.2017133783927838,-1.2066895727057751,-1.2040883764272194,-1.1672151670412527,-1.1835068933018906,-1.1943828177125062,-1.1749940383388051,-1.47445715813209,-1.4801801354933624,-1.410419601231726,-1.3313635075324957,-1.3298359020777994,-1.2639826909537726,-0.9266500937406988,-0.9812867633271062,-0.9783226836633349,-0.9315945956855725
2011-12-19,-0.9230076357731611,-0.9231158728068244,-0.925283178592873,-0.9268221608455095,0.09270786646233296,-0.6488161885315421,-0.9097364134222743,-0.9198093705613956,-0.924247618120441,-0.92443752683267,-0.9260502757869479,-0.9129833673707258,-0.9226134430378267,-0.9258069221403938,-0.918321358032599,-0.9158202534902127,-0.8891032941603476,-0.8750023332223005,-0.9240443817312811,-0.9240443817312811,-0.9240443817312811,-0.9240443817312811,-0.9240443817312811,-0.654375404935172,-0.6705165604502142,-0.6038072667633401,1.7387871657348595,-2.2737367544323206e-13,-1.6848676456053882,-1.7853847023249472,-0.9901525911173564,-0.9901525911173564,0.4235568878649185,-0.07286922556903436,-0.27790766438508446,2011-12-19,-1.2111443450905248,-1.2017781622866437,-1.206736879724839,-1.1784243575631879,-1.1882947952280845,-1.1951868263446268,-1.174849404642552,-1.4984636102841704,-1.4736178206389061,-1.441890900455556,-1.3508884260702652,-1.3303078880598,-1.295771479838935,-0.9220888696220854,-0.9201600195511317,-0.9792665927076006,-0.9330415683648655
2011-12-20,-0.9220189517023537,-0.9231158728068244,-0.923048558292648,-0.9222515786180359,0.12021686291329871,-0.6430446807287556,-0.9097287596563876,-0.9208721163877247,-0.9270186687197022,-0.92443752683267,-0.9245365974428863,-0.9260272537258891,-0.9232165319838789,-0.9252283557006373,-0.919692065993448,-0.9163127192125105,-0.890577169250793,-0.8748735234913044,-0.9237286852097669,-0.9237286852097669,-0.9237286852097669,-0.9237286852097669,-0.9237286852097669,-0.644077186840785,-0.6721887137536777,-0.6158466020868915,1.834370571908005,2.2737367544323206e-13,-1.064816436055457,-1.4393085040032605,-0.622984985782232,-0.6229849857822324,-0.5517597477373993,0.05609464380664144,-0.19624004486484437,2011-12-20,-1.183417302999166,-1.2112231823234352,-1.2018182307435454,-1.1890635892450243,-1.1900047602017247,-1.1936649528623984,-1.1747946783791048,-1.4381538999510268,-1.497634886001379,-1.4599465496897406,-1.285112479589086,-1.3498367956539026,-1.3087411183323283,-0.9337707508286912,-0.9195582800863339,-0.9953626083182603,-0.9364512663616155
2011-12-21,-0.9231222658103563,-0.9226483476414536,-0.9347295280438241,-0.9339574271441989,1.5542422327917633,-0.6192760345410799,-0.9090312023535161,-0.9244871950905245,-0.9224385384546021,-0.9272143915139536,-0.9245365974428863,-0.9264615673670155,-0.9222257430010787,-0.9269151215399278,-0.9227273084368486,-0.9176291320422484,-0.8924234394204432,-0.8748298452076012,-0.9274384804110166,-0.9274384804110166,-0.9274384804110166,-0.9274384804110166,-0.9274384804110166,-0.6602035070644323,-0.6769521818142332,-0.6017579582082108,1.9940399850013255,-2.2737367544323206e-13,-2.0415096423316323,-1.9235254519636547,-1.5633484138662368,-1.5633484138662368,0.6414445889501555,-0.3875417468962144,-0.38351184308686653,2011-12-21,-1.197186514377868,-1.1834548234152684,-1.2112771710921868,-1.2040725053676156,-1.1931016967650963,-1.1929949456689646,-1.1751621261479643,-1.434094108601758,-1.437298512851072,-1.4833314734185588,-1.2843012975146115,-1.2840474107578403,-1.3343993376903651,-0.9270790489869636,-1.0089204139535033,-1.0380996808269294,-0.9364942457481291
